1.145557133669047045e-01 -8.526776555565814819e-01
1.113657929099398092e-01 -6.863608701405805590e-01
-1.155844356393479211e-01 -8.318350296518370879e-01
6.412783148628052599e-03 -6.921523993597616942e-01
-4.243931213726390150e-03 -7.575552033494434845e-01
-2.684066477287234964e-02 -9.074347317535225166e-01
-4.874826065357890092e-02 -8.858324164255806377e-01
8.388553418569610898e-02 -6.771147961906944790e-01
-3.802194005427739221e-02 -7.534585139158253009e-01
2.196639645562408621e-02 -7.328517717165381473e-01
-1.778647659843909101e-01 -6.027902360086513645e-02
-2.625729372446825027e-01 -4.814520479724176960e-02
-9.290426488914466097e-02 4.684226256617701756e-02
-3.067939228809496988e-01 9.754426298010027141e-02
-2.707608158278434485e-01 1.188130633846095074e-01
-2.720020320238187850e-01 -3.521288223696120157e-02
-2.849862805060367488e-01 1.345754291368540800e-01
-3.473346069599959618e-01 -5.583801050805240612e-02
-1.229795357587261939e-01 -1.558638452814450348e-01
-2.121232756022224941e-01 -9.791566390869517467e-02
-1.312575718637278399e+00 -8.732622278861530418e-01
-1.007873178428661642e+00 -9.735252730641239527e-01
-1.094497443685208404e+00 -8.629974872453126666e-01
-1.121345590644878820e+00 -1.013054471411874546e+00
-1.127555985481662582e+00 -9.170638467124679893e-01
-1.446919273012395202e+00 -9.484111761876536928e-01
-1.278497852587490380e+00 -9.019374843897715044e-01
-1.292038606698871162e+00 -9.917931954467221756e-01
-1.269746794388566080e+00 -9.928635241161526404e-01
-1.037009723877473588e+00 -8.912966219390870970e-01
-7.013018849158576540e-01 5.545764924524858586e-01
-8.918151324417762371e-01 1.943581486138177272e-01
-7.370673317837502792e-01 3.120573335360548040e-01
-6.318879977201239395e-01 4.517146503928742840e-01
-7.652127526724176176e-01 4.314361080155109107e-01
-8.511561456555645222e-01 5.276033135888658077e-01
-8.529955572123596452e-01 4.988932474485952007e-01
-7.569381678621672771e-01 3.691894680546358165e-01
-7.368512947215156705e-01 3.337798630295440439e-01
-8.100316588905027704e-01 5.771471172554124562e-01
-1.211179136733970374e+00 -8.809476999498775385e-01
-1.278633921034783461e+00 -7.032655133397223146e-01
-1.187687153555355035e+00 -7.722824325457090522e-01
-1.511898088819439323e+00 -7.355240923357386773e-01
-1.371877174344755534e+00 -9.023064088244315828e-01
-1.060018003441615120e+00 -9.062690797021687450e-01
-1.198376918950842196e+00 -9.461228415420563920e-01
-1.245364425142813758e+00 -7.805416510664682228e-01
-1.283434432654777746e+00 -8.664523465464788465e-01
-1.094436820626532025e+00 -8.064299844700980602e-01
4.738412207557546330e-01 -4.337662939227255876e-01
6.472260069981946584e-01 -4.637163118886548085e-01
7.354336443812675705e-01 -3.640787576707732454e-01
8.178810394876289136e-01 -4.658851619414486889e-01
5.278460471336744453e-01 -5.799351228266171887e-01
7.177296732161430048e-01 -4.005049877214112986e-01
7.595763378582218728e-01 -4.585328908774117251e-01
6.426308200481197774e-01 -4.947115939183798772e-01
8.001329839692066237e-01 -5.166612405508567152e-01
5.369497986640117126e-01 -4.528366955411443628e-01
1.518059005903531711e+00 -1.063480195594258992e+00
1.404046028590530293e+00 -9.679266659212333312e-01
1.528207874794208720e+00 -8.345229501276919537e-01
1.411925212994325163e+00 -9.561927958359038859e-01
1.453764316980507010e+00 -1.024518436846604041e+00
1.537602355230925921e+00 -8.428395735960463320e-01
1.280082804401656782e+00 -1.033085826668839191e+00
1.404290565781749711e+00 -1.041873623718436948e+00
1.391930582847837439e+00 -9.841410224195967782e-01
1.528756708645894191e+00 -9.534596238562080828e-01
6.530849166358196900e-01 8.043471436246892869e-01
7.524639970112250165e-01 6.700003350747456565e-01
7.078838511644112153e-01 8.578203559113191101e-01
8.510612941866637637e-01 8.278411123866937782e-01
7.523193056067188911e-01 7.189009266805461706e-01
9.252774897946378641e-01 9.387860924007620511e-01
6.279295586011472974e-01 6.267661143568126203e-01
6.528956579039264518e-01 6.846756210213680305e-01
6.477949194464772686e-01 6.774704380659753999e-01
6.827138612249799010e-01 7.453097966641191174e-01
7.306839387654550100e-01 -2.917254049472202682e-01
5.725952121335008416e-01 -3.298025036008478406e-02
7.975004490154822268e-01 -1.315042107939205507e-01
6.787506149668272037e-01 -1.889147163244071781e-01
9.138767282351801802e-01 -1.280656316221498725e-01
8.379223765616324870e-01 -7.720981767472644142e-02
7.925617857498786778e-01 -1.965365272894359638e-01
6.903711876759803800e-01 -2.060758081619365467e-01
7.755550429715826199e-01 -2.074805772712383922e-01
8.034997857254700948e-01 -1.988208645533356411e-01
1.083086210934560478e+00 -6.493604397898895819e-02
9.947101789426739948e-01 -2.329459879822320945e-01
9.823867355267631440e-01 -1.452071956379527573e-01
1.107893720338254395e+00 -4.199842126230108330e-01
1.081492588842460023e+00 -8.386574343932261255e-02
1.053839473628964907e+00 -2.272892671610283466e-01
8.940734445312180645e-01 9.686538092798263611e-03
9.397330604146775235e-01 7.525624016112050785e-02
8.919805763795582987e-01 -2.803188440726597785e-01
1.012493037663792617e+00 -1.795968462590304404e-01
