-6.737799036694872568e-01 -2.974126365503409475e-01
-6.306613839636355801e-01 -2.918361583816878602e-01
-6.669993898150428091e-01 -2.585972865291759626e-01
2.550378746908293359e-01 -7.268350621369318310e-01
1.866829297815134070e-01 -7.462853904164932217e-01
2.329980905398514324e-01 -7.689468573203851465e-01
-7.399758320405900314e-01 9.713453489263879082e-01
-7.861475352765577851e-01 9.808447216052483819e-01
-7.329879242683513541e-01 9.946834541619627990e-01
5.125320345251657139e-01 -1.988890766160129053e-01
5.286685538954954966e-01 -1.973184517997026433e-01
5.472440224499890427e-01 -1.645849410730192419e-01
2.628888985347812013e-01 -9.636909738551378002e-01
3.045740858557635100e-01 -9.904179594125985808e-01
3.497913119293441508e-01 -9.726709434821187994e-01
-1.391624374572729139e-01 -3.243368117183239030e-01
-1.083886142141148867e-01 -3.561078307845961799e-01
-1.226626118205829952e-01 -3.316309212815241603e-01
9.047037166563240973e-01 -3.088054152805004282e-01
9.230484933335196818e-01 -2.737615651850022758e-01
8.984114420251769761e-01 -2.832502119652541284e-01
-4.170016881784840423e-01 3.184564271549645276e-01
-4.204053010263317236e-01 3.462441425141475904e-01
-4.305767546419548841e-01 3.532212270524192621e-01
9.151702499446431327e-01 -6.847286169901108943e-01
9.035746858795002945e-01 -6.968903376064613520e-01
8.807817217740786520e-01 -7.331587797254844885e-01
-2.875197165769290963e-01 -8.410796187980564831e-01
-2.168113920123111993e-01 -8.122905283715825542e-01
-2.789904322337493081e-01 -8.443785332867909110e-01
2.413042441359307122e-01 3.601547495296442136e-01
2.013181393154116483e-01 3.380359279985601373e-01
2.477939186719485265e-01 3.271608165518620770e-01
8.219302666356200771e-01 9.947415989568036965e-01
8.083008366925991117e-01 9.879514840742936732e-01
8.094649072311638216e-01 9.846958171775680446e-01
-7.497157213535580178e-01 -5.035287586851745489e-01
-7.375884732692955525e-01 -4.594945787991212005e-01
-7.529340408749500835e-01 -5.032922497803499207e-01
-5.056874117419957182e-01 5.939970571598032212e-01
-4.826677658040934848e-01 6.057344580136735379e-01
-5.258351230970452761e-01 5.788468367195841457e-01
3.477951726080062422e-01 7.088108992077728487e-01
3.199575129615896407e-01 6.896867745855168597e-01
3.129313531575415586e-01 6.832796942218907210e-01
-8.091892156128193125e-01 -7.629515968766042988e-01
-8.345653708695308648e-01 -7.543787907165960815e-01
-7.805185412540612822e-01 -7.557076411483801825e-01
5.082224757118516401e-01 5.980297943934708566e-02
5.179574137297739966e-01 7.334798646392026722e-02
5.397108738579695641e-01 1.302788664849712646e-02
3.021942714781685746e-01 -5.173941151483124612e-01
3.035346791616432283e-01 -5.188451712832679030e-01
2.944397970936626363e-01 -5.878323039617714407e-01
-3.340444638797212540e-01 7.507736774232699473e-01
-2.762480240215470784e-01 7.831147425310399646e-01
-3.009582965939385235e-01 7.658741600692137164e-01
-3.121005986956700839e-01 -1.510899303822783035e-01
-3.457492219196896532e-01 -1.483082556522765105e-01
-3.278402060914683003e-01 -1.676467760657669170e-01
1.288676351355823868e-01 -4.227977979059335256e-01
1.744890582165332660e-01 -3.828052647389305618e-01
1.510553932497095408e-01 -3.921165769726150940e-01
-7.551307977690673301e-01 1.747577217700830854e-01
-7.535725418132708242e-01 1.975386810359619494e-01
-7.339111463154724957e-01 2.014784839886544221e-01
8.468819342477824641e-01 5.785188329936588048e-01
8.863839272939165737e-01 5.657405129609918149e-01
8.402330112473125334e-01 5.410275716061507811e-01
-8.995295777798041348e-01 8.476812389468429965e-01
-9.229125024993082294e-01 8.401496977306535108e-01
-8.780119830402864922e-01 8.642550960949691996e-01
-7.323547204493253693e-01 4.107583307872111900e-01
-7.625579474245853806e-01 4.808186160961903655e-01
-7.556395515335495583e-01 4.423203691795727366e-01
3.094822758787338923e-01 -2.201392268450128309e-01
3.445709070079230329e-01 -2.317893384188929040e-01
3.248690723788923984e-01 -2.554144110684508640e-01
-8.645071943376253509e-02 7.857418274232201849e-01
-1.240504719399427996e-01 7.998983514727791011e-01
-5.999614492657058540e-02 8.099099773146563042e-01
1.876695370531032137e-01 8.638276448191086754e-01
1.533007494301385498e-01 9.038128565737184594e-01
1.611907604159191765e-01 8.531189691063303382e-01
-1.773894547219765361e-01 3.558666980540687863e-01
-1.354159757595476687e-01 3.455623064266514777e-01
-1.780200496923585174e-01 3.777935725773294839e-01
-9.154217350083055926e-01 -1.604630798935758329e-01
-8.692733899305230549e-01 -1.405697719809226587e-01
