9.794853619819922086e-01 9.640262572593766288e-01
8.171155774042369035e-01 1.207446579104798801e+00
1.060840631191475536e+00 8.442597537479035186e-01
1.259071274331720058e+00 1.181748456034749761e+00
1.438920225657479568e+00 1.063002381409988706e+00
6.627564921410775689e-01 1.098466989744609545e+00
1.226417784913977682e+00 1.149474852029943595e+00
-1.741709457256600091e+00 6.187642933504967635e-01
-1.700975746802676936e+00 8.324813112078152111e-01
-1.635685887843522313e+00 1.267537724386388343e+00
-1.554494690207370189e+00 7.824222008262158301e-01
-1.447530780977812181e+00 1.276823454543381642e+00
-1.689154902182177675e+00 7.857681398041962417e-01
-1.598811234907097978e+00 1.054528436668525471e+00
-1.379185331414108262e+00 3.415391654531451104e-01
-1.475534448827183764e+00 -1.967676878404419627e-01
-1.167755673854765641e+00 -1.248510565142392781e-01
-1.220212530435360154e+00 3.120116316023930358e-01
-1.092663433411540819e+00 -1.110011326654536667e-01
-1.189863075800128733e+00 3.691477409422919687e-01
-9.703578515401569682e-01 -1.912874077619411417e-01
-1.685217386744997103e-02 -1.170802905056498311e-01
-1.017902270112536200e-02 5.286808833072088876e-02
-2.050139402487058393e-02 -1.147049927362239208e-01
-2.452214871112053940e-01 3.838287260265146883e-02
-1.925584012719525340e-01 1.704407659135489250e-01
-2.424069192380094995e-01 4.135371963466228373e-01
2.308507713483287649e-02 8.781602426762459557e-02
